geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
BL,202015,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,198,0,1,100,290969,1.72,8.25,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-5,-1.72,-50,0
BS,202015,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,189,0,1,100,196735,4.07,19.32,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-4,-2.03,-33.3,0
FL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-1,-2.56,-100,NA
FR,202015,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,415,0,1,100,325496,5.22,17.51,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-5,-1.54,-22.7,0
GE,202015,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185,702,0,1,100,506343,14.81,36.54,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,13,2.57,21,0
GL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,50,0,NA,NA,40851,0,4.9,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-1,-2.45,-100,NA
GR,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,160,0,1,100,200096,1,16.99,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-15,-7.5,-88.2,0
JU,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,56,0,1,100,73709,2.71,2.71,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,2,2.71,NA,NA
LU,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,280,0,1,100,416347,0.72,2.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,0,0,0,0
NE,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,296,0,1,100,175894,5.12,15.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,2,1.14,28.6,0
NW,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,1,100,43520,2.3,2.3,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,1,2.3,NA,NA
OW,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,33,0,NA,NA,38108,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,0,0,NA,NA
SG,202015,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,645,0,1,100,514504,1.94,4.08,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,4,0.77,66.7,0
SH,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,0,NA,NA,83107,0,1.2,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-1,-1.2,-100,NA
SO,202015,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,244,0,1,100,277462,1.44,2.52,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,3,1.08,300,0
SZ,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,187,0,1,100,162157,3.7,7.4,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,5,3.08,500,0
TG,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,354,0,1,100,282909,0.35,3.18,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-5,-1.77,-83.3,0
TI,202015,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231,809,0,1,100,350986,15.1,65.81,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-27,-7.69,-33.8,0
UR,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,37,0,1,100,36819,5.43,10.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,0,0,0,0
VD,202015,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,192,872,0,1,100,814762,6.5,23.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-17,-2.09,-24.3,0
VS,202015,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,582,0,1,100,348503,8.9,22.96,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,6,1.73,24,0
ZG,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,81,0,1,100,128794,1.55,3.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,0,0,0,0
ZH,202015,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,1129,0,1,100,1553423,1.74,4.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-1,-0.06,-3.6,0
AG,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,562,0,1,100,694072,0.43,4.18,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-4,-0.58,-57.1,0
AI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,NA,NA
AR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,NA,NA
BE,202016,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,929,0,1,100,1043132,1.63,7.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-8,-0.77,-32,0
BL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,198,0,NA,NA,290969,0,8.25,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-5,-1.72,-100,NA
BS,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,189,0,1,100,196735,4.07,23.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,0,0
FL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,NA,NA
FR,202016,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,415,0,1,100,325496,5.22,22.73,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,0,0
GE,202016,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,222,702,0,1,100,506343,7.31,43.84,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-38,-7.5,-50.7,0
GL,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,50,0,1,100,40851,9.79,14.69,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,4,9.79,NA,NA
GR,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,160,0,1,100,200096,2.5,19.49,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,3,1.5,150,0
JU,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,56,0,1,100,73709,1.36,4.07,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-1,-1.35,-50,0
LU,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,280,0,1,100,416347,0.96,3.84,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,1,0.24,33.3,0
NE,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,296,0,1,100,175894,4.55,20.47,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-1,-0.57,-11.1,0
NW,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,0,1,100,43520,4.6,6.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,1,2.3,100,0
OW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,33,0,NA,NA,38108,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,NA,NA
SG,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,645,0,1,100,514504,1.55,5.64,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-2,-0.39,-20,0
SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,0,NA,NA,83107,0,1.2,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,NA,NA
SO,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,244,0,1,100,277462,1.44,3.96,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,0,0
SZ,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,187,0,1,100,162157,2.47,9.87,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-2,-1.23,-33.3,0
TG,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,354,0,1,100,282909,1.77,4.95,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,4,1.42,400,0
TI,202016,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,258,809,0,1,100,350986,7.69,73.51,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-26,-7.41,-49.1,0
UR,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,37,0,1,100,36819,2.72,13.58,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-1,-2.71,-50,0
VD,202016,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236,872,0,1,100,814762,5.4,28.97,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-9,-1.1,-17,0
VS,202016,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95,582,0,1,100,348503,4.3,27.26,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-16,-4.6,-51.6,0
ZG,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,81,0,1,100,128794,1.55,5.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,0,0,0,0
ZH,202016,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,1129,0,1,100,1553423,1.67,6.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-1,-0.07,-3.7,0
AG,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,562,0,1,100,694072,0.86,5.04,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,3,0.43,100,0
AI,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,NA,NA
AR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,NA,NA
BE,202017,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,929,0,1,100,1043132,1.15,8.34,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-5,-0.48,-29.4,0
BL,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,198,0,1,100,290969,1.37,9.62,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,4,1.37,NA,NA
BS,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,189,0,1,100,196735,2.54,25.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-3,-1.53,-37.5,0
FL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,NA,NA
FR,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,415,0,1,100,325496,1.54,24.27,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-12,-3.68,-70.6,0
GE,202017,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253,702,0,1,100,506343,6.12,49.97,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-6,-1.19,-16.2,0
GL,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50,0,1,100,40851,4.9,19.58,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-2,-4.89,-50,0
GR,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,160,0,1,100,200096,1,20.49,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-3,-1.5,-60,0
JU,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,56,0,NA,NA,73709,0,4.07,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-1,-1.36,-100,NA
LU,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,280,0,1,100,416347,0.48,4.32,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-2,-0.48,-50,0
NE,202017,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,296,0,1,100,175894,5.12,25.58,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,1,0.57,12.5,0
NW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,0,NA,NA,43520,0,6.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-2,-4.6,-100,NA
OW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,33,0,NA,NA,38108,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,NA,NA
SG,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,645,0,1,100,514504,0.78,6.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-4,-0.77,-50,0
SH,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,55,0,1,100,83107,1.2,2.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,1,1.2,NA,NA
SO,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,244,0,1,100,277462,1.44,5.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,0,0
SZ,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,187,0,1,100,162157,2.47,12.33,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,0,0,0,0
TG,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,354,0,1,100,282909,1.06,6.01,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-2,-0.71,-40,0
TI,202017,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,282,809,0,1,100,350986,6.84,80.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-3,-0.85,-11.1,0
UR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,37,0,NA,NA,36819,0,13.58,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-1,-2.72,-100,NA
VD,202017,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,279,872,0,1,100,814762,5.28,34.24,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-1,-0.12,-2.3,0
VS,202017,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117,582,0,1,100,348503,6.31,33.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,7,2.01,46.7,0
ZG,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,81,0,1,100,128794,0.78,6.21,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-1,-0.77,-50,0
ZH,202017,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112,1129,0,1,100,1553423,0.64,7.21,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-16,-1.03,-61.5,0
AG,202018,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,562,0,1,100,694072,0.58,5.62,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-2,-0.28,-33.3,0
AI,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,NA,NA
AR,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,NA,NA
BE,202018,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,929,0,1,100,1043132,0.29,8.63,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-9,-0.86,-75,0
BL,202018,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,198,0,1,100,290969,1.03,10.65,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-1,-0.34,-25,0
BS,202018,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,189,0,1,100,196735,1.02,26.94,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-3,-1.52,-60,0
FL,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,NA,NA
FR,202018,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,415,0,1,100,325496,0.61,24.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-3,-0.93,-60,0
GE,202018,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,266,702,0,1,100,506343,2.57,52.53,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-18,-3.55,-58.1,0
GL,202018,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50,0,1,100,40851,9.79,29.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,2,4.89,100,0
GR,202018,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,160,0,1,100,200096,0.5,20.99,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-1,-0.5,-50,0
JU,202018,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,56,0,1,100,73709,1.36,5.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,1,1.36,NA,NA
LU,202018,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,280,0,1,100,416347,0.48,4.8,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,0,0
NE,202018,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,296,0,1,100,175894,2.84,28.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-4,-2.28,-44.4,0
NW,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,0,NA,NA,43520,0,6.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,NA,NA
OW,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,33,0,NA,NA,38108,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,0,0,NA,NA
SG,202018,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,645,0,1,100,514504,0.19,6.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-3,-0.59,-75,0
SH,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,55,0,NA,NA,83107,0,2.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-1,-1.2,-100,NA
SO,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,244,0,NA,NA,277462,0,5.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-4,-1.44,-100,NA
SZ,202018,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,187,0,1,100,162157,1.85,14.18,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-1,-0.62,-25,0
TG,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,354,0,NA,NA,282909,0,6.01,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-3,-1.06,-100,NA
TI,202018,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,293,809,0,1,100,350986,3.13,83.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-13,-3.71,-54.2,0
UR,202018,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,37,0,1,100,36819,2.72,16.3,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,1,2.72,NA,NA
VD,202018,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,297,872,0,1,100,814762,2.21,36.45,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-25,-3.07,-58.1,0
VS,202018,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,582,0,1,100,348503,2.58,36.15,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-13,-3.73,-59.1,0
ZG,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,81,0,NA,NA,128794,0,6.21,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-1,-0.78,-100,NA
ZH,202018,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,1129,0,1,100,1553423,0.51,7.72,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-2,-0.13,-20,0
AG,202019,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,562,0,1,100,694072,0.43,6.05,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,-1,-0.15,-25,0
AI,202019,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,0,0,NA,NA
AR,202019,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,0,0,NA,NA
BE,202019,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,929,0,1,100,1043132,0.19,8.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,-1,-0.1,-33.3,0
BL,202019,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,198,0,1,100,290969,0.69,11.34,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,-1,-0.34,-33.3,0
BS,202019,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,189,0,NA,NA,196735,0,26.94,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,-2,-1.02,-100,NA
FL,202019,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,0,0,NA,NA
FR,202019,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,415,0,1,100,325496,1.23,26.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,2,0.62,100,0
